Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,842,CASP9,GO:0008219,biological_process,cell death,,16,80,824,29144,9.863180473738872e-09,9.863180473738872e-09,18.43445715708469,2,4,0,0
V,7422,VEGFA,GO:0010467,biological_process,gene expression,,11,1036,1205,27812,8.769993023822517e-09,1.0022849170082875e-08,18.418398433397346,4,4,0,0
H,3036,HAS1,GO:0051179,biological_process,localization,,12,46,704,29302,9.946892830086536e-09,1.042055439342399e-08,18.37948559729333,1,10,0,0
S,6754,SSTR4,GO:0016477,biological_process,cell migration,,7,12,464,29581,9.488452014786317e-09,1.084394515975579e-08,18.339658962519774,3,34,0,0
F,2157,F8,GO:0050817,biological_process,coagulation,,3,2,29,30030,1.0937229042497386e-08,1.0937229042497386e-08,18.331093358826923,2,2,1,0
I,3480,IGF1R,GO:0040007,biological_process,growth,,58,94,5489,24423,1.1160203692743448e-08,1.1160203692743448e-08,18.31091162812187,1,10,0,0
C,1051,CEBPB,GO:0005488,molecular_function,binding,,9,2,2568,27485,1.1559679926099285e-08,1.1559679926099285e-08,18.275742662139194,1,52,0,0
N,4771,NF2,GO:0005925,cellular_component,focal adhesion,,28,856,244,28936,1.091492333890581e-08,1.2262444738770727e-08,18.21672451858735,5,1,0,0
D,1803,DPP4,GO:0008305,cellular_component,integrin complex,,5,417,2,29640,1.0921083777483817e-08,1.2513741828366873e-08,18.196438450207406,3,24,0,0
C,983,CDK1,GO:0000279,biological_process,M phase,,6,76,52,29930,1.2352425650504034e-08,1.2715732287283564e-08,18.18042584733719,3,2,0,0
M,94025,MUC16,GO:0009986,cellular_component,cell surface,,24,238,666,29136,1.0983049661498302e-08,1.297996778177072e-08,18.15985860781756,2,1,0,0
C,1030,CDKN2B,GO:0032259,biological_process,methylation,,9,22,638,29395,1.2373360705395433e-08,1.3024590216205718e-08,18.156426711129676,2,1,0,0
G,2931,GSK3A,GO:0016310,biological_process,phosphorylation,,9,4,1975,28076,1.3079330201182328e-08,1.3079330201182328e-08,18.152232700089204,5,8,0,0
M,4478,MSN,GO:0005856,cellular_component,cytoskeleton,,4,10,55,29995,1.3192161337850878e-08,1.3192161337850878e-08,18.14364302178733,5,9,0,1
O,5009,OTC,GO:0000050,biological_process,urea cycle,,2,0,2,30060,1.3277067599240305e-08,1.3277067599240305e-08,18.13722753059119,4,1,1,1
P,11240,PADI2,GO:0018101,biological_process,protein citrullination,,2,0,2,30060,1.3277067599240305e-08,1.3277067599240305e-08,18.13722753059119,8,1,0,3
P,23569,PADI4,GO:0018101,biological_process,protein citrullination,,2,0,2,30060,1.3277067599240305e-08,1.3277067599240305e-08,18.13722753059119,8,1,0,1
M,4170,MCL1,GO:0005488,molecular_function,binding,,36,115,2541,27372,1.2967609052975279e-08,1.336056690306544e-08,18.13095823687398,1,52,0,0
P,26227,PHGDH,GO:0051179,biological_process,localization,,6,3,710,29345,1.4123196765597342e-08,1.412319676559734e-08,18.075447230676048,1,10,0,0
A,10058,ABCB6,GO:0005488,molecular_function,binding,,13,11,2564,27476,1.3232997046860565e-08,1.425091989661907e-08,18.066444378166576,1,52,0,0
C,1017,CDK2,GO:0016310,biological_process,phosphorylation,,21,55,1963,28025,1.2491426058592529e-08,1.4275915495534318e-08,18.064691950673765,5,8,0,0
C,1111,CHEK1,GO:0006281,biological_process,DNA repair,,9,44,356,29655,1.4377462699959088e-08,1.49304420345729e-08,18.019863618695425,5,15,1,1
E,2130,EWSR1,GO:0003723,molecular_function,RNA binding,,4,29,21,30010,1.496565586823952e-08,1.496565586823952e-08,18.017507869790254,4,32,1,1
P,5816,PVALB,GO:0005488,molecular_function,binding,,10,4,2567,27483,1.527223929284643e-08,1.527223929284643e-08,17.997229081915595,1,52,0,0
R,5888,RAD51,GO:0006281,biological_process,DNA repair,,7,18,358,29681,1.462052402268359e-08,1.535155022381777e-08,17.992049376232874,5,15,1,1
M,4316,MMP7,GO:0046903,biological_process,secretion,,11,46,591,29416,1.5183979031699942e-08,1.581664482468744e-08,17.96220298150659,4,10,0,0
H,3135,HLA-G,GO:0006955,biological_process,immune response,,4,1,226,29833,1.6587221428816904e-08,1.6587221428816904e-08,17.914633231471797,2,9,0,1
G,10672,GNA13,GO:0023052,biological_process,signaling,,9,0,4104,25951,1.6661869469664098e-08,1.6661869469664098e-08,17.910142993438058,1,6,0,0
M,83881,MIXL1,GO:0010467,biological_process,gene expression,,8,6,1208,28842,1.691772647132122e-08,1.691772647132122e-08,17.894903861103955,4,4,0,0
A,207,AKT1,GO:0032259,biological_process,methylation,,5,1405,642,28012,1.5425780042838683e-08,1.7219475396657134e-08,17.87722480318109,2,1,0,0
M,4609,MYC,GO:0007049,biological_process,cell cycle,,32,200,1318,28514,1.7805106981739075e-08,1.7805106981739075e-08,17.84378051171245,2,2,1,0
F,2346,FOLH1,GO:0016020,cellular_component,membrane,,8,6,1221,28829,1.838052784047676e-08,1.838052784047676e-08,17.811974002233363,2,16,0,0
L,9113,LATS1,GO:0035329,biological_process,hippo signaling,,7,58,129,29870,1.856239114318118e-08,1.856239114318118e-08,17.802128284741094,4,1,1,1
E,1948,EFNB2,GO:0001525,biological_process,angiogenesis,,11,36,748,29269,1.880815848324636e-08,1.880815848324636e-08,17.788975099369924,3,5,0,0
I,3481,IGF2,GO:0016310,biological_process,phosphorylation,,22,62,1962,28018,1.6683119831692445e-08,1.8907535809251437e-08,17.783705274282323,5,8,0,0
S,6382,SDC1,GO:0016020,cellular_component,membrane,,34,247,1195,28588,1.805382691237485e-08,1.932076213429589e-08,17.762085560995168,2,16,0,0
P,5564,PRKAB1,GO:0016311,biological_process,dephosphorylation,,6,54,78,29926,1.7605035877297007e-08,1.9561150974774453e-08,17.749720330779812,5,8,0,0
M,1432,MAPK14,GO:0023052,biological_process,signaling,,34,58,4079,25893,1.8967177080777092e-08,1.9870375989385525e-08,17.734035858096412,1,6,0,0
A,6790,AURKA,GO:0007049,biological_process,cell cycle,,12,23,1338,28691,2.0436970943618443e-08,2.0436970943618443e-08,17.70592027517478,2,2,1,0
M,8569,MKNK1,GO:0006412,biological_process,translation,,6,10,355,29693,2.0807201201301794e-08,2.0807201201301794e-08,17.6879666985555,5,4,0,0
A,445,ASS1,GO:0000050,biological_process,urea cycle,,3,49,1,30011,1.9497337495771157e-08,2.1354226781082697e-08,17.66201614117164,4,1,1,4
M,4350,MPG,GO:0007049,biological_process,cell cycle,,10,13,1340,28701,2.159345912839238e-08,2.159345912839238e-08,17.65087538624494,2,2,0,0
P,5378,PMS1,GO:0006298,biological_process,mismatch repair,,3,2,37,30022,2.177755274219959e-08,2.177755274219959e-08,17.642386088371847,6,2,1,1
R,10180,RBM6,GO:0006396,biological_process,RNA processing,,2,0,3,30059,2.212844599727201e-08,2.212844599727201e-08,17.62640190689126,6,11,1,1
D,317781,DDX51,GO:0006396,biological_process,RNA processing,,2,0,3,30059,2.212844599727201e-08,2.212844599727201e-08,17.62640190689126,6,11,1,0
S,55164,SHQ1,GO:0006396,biological_process,RNA processing,,2,0,3,30059,2.212844599727201e-08,2.212844599727201e-08,17.62640190689126,6,11,1,0
S,8140,SLC7A5,GO:0005634,cellular_component,nucleus,,6,5,581,29472,2.2962515087816633e-08,2.2962515087816633e-08,17.589402729342055,5,11,0,0
N,4758,NEU1,GO:0005488,molecular_function,binding,,8,1,2569,27486,2.399649698336507e-08,2.399649698336507e-08,17.545357976277977,1,52,0,0
D,9201,DCLK1,GO:0023052,biological_process,signaling,,13,5,4100,25946,2.5206823782430712e-08,2.5206823782430712e-08,17.49615109406759,1,6,0,0
F,2263,FGFR2,GO:0040007,biological_process,growth,,24,18,5523,24499,2.523837568567037e-08,2.5238375685670373e-08,17.494900156111672,1,10,1,0
K,3815,KIT,GO:0001171,biological_process,reverse transcription,,6,60,75,29923,2.530116639901137e-08,2.530116639901137e-08,17.49241533954791,7,1,0,0
V,7414,VCL,GO:0005925,cellular_component,focal adhesion,,5,6,267,29786,2.582205113706897e-08,2.582205113706897e-08,17.472037014827595,5,1,0,1
A,558,AXL,GO:0016310,biological_process,phosphorylation,,30,117,1954,27963,2.6065927309549428e-08,2.6065927309549428e-08,17.462636842549305,5,8,0,0
B,578,BAK1,GO:0031966,cellular_component,mitochondrial membrane,,5,48,44,29967,2.5223782237303293e-08,2.6625103472709032e-08,17.441411326625442,4,2,0,0
I,3486,IGFBP3,GO:0032259,biological_process,methylation,,10,34,637,29383,2.5521799846373453e-08,2.7841963468771042e-08,17.396721477071587,2,1,0,0
M,10232,MSLN,GO:0005615,cellular_component,extracellular space,,16,1225,55,28768,2.4266223239166385e-08,2.7906156725041342e-08,17.394418501314952,2,1,0,0
C,960,CD44,GO:0043235,cellular_component,receptor complex,,5,220,8,29831,2.752488117910987e-08,2.8075378802692066e-08,17.38837284388605,2,16,1,0
C,925,CD8A,GO:0023052,biological_process,signaling,,25,428,4088,25523,2.5465092918721706e-08,2.864822953356192e-08,17.36817419208041,1,6,0,0
A,60,ACTB,GO:0010467,biological_process,gene expression,,6,1,1210,28847,2.9242898735532997e-08,2.9242898735532997e-08,17.34762907101634,4,4,0,0
T,7039,TGFA,GO:0040007,biological_process,growth,,42,57,5505,24460,3.069504041800785e-08,3.069504041800785e-08,17.299164745305877,1,10,0,0
H,3054,HCFC1,GO:0000785,cellular_component,chromatin,,9,84,211,29760,2.8848213329196704e-08,3.205357036577411e-08,17.25585725991609,2,5,0,0
G,51573,GDE1,GO:0040007,biological_process,growth,,36,43,5511,24474,2.990870922525635e-08,3.2209379165660685e-08,17.25100814837271,1,10,0,0
H,84941,HSH2D,GO:0001775,biological_process,cell activation,,3,0,94,29967,3.255889240277522e-08,3.255889240277522e-08,17.24021531350445,2,14,1,0
S,113235,SLC46A1,GO:0050892,biological_process,intestinal absorption,,3,92,0,29969,3.056591896343535e-08,3.311307887705496e-08,17.223337500370267,4,3,1,0
M,4204,MECP2,GO:0008327,molecular_function,methyl-CpG binding,,2,0,4,30058,3.3192668997889e-08,3.3192668997889e-08,17.220936798723415,4,1,0,1
M,4312,MMP1,GO:0031012,cellular_component,extracellular matrix,,6,21,211,29826,3.441410416879054e-08,3.441410416879054e-08,17.184799351689403,3,8,1,0
P,5062,PAK2,GO:0016310,biological_process,phosphorylation,,9,5,1975,28075,3.446155324226388e-08,3.446155324226388e-08,17.183421533088076,5,8,0,1
C,995,CDC25C,GO:0016310,biological_process,phosphorylation,,9,5,1975,28075,3.446155324226388e-08,3.446155324226388e-08,17.183421533088076,5,8,0,0
F,2289,FKBP5,GO:0032259,biological_process,methylation,,8,17,639,29400,3.450151278408564e-08,3.450151278408564e-08,17.182262665056353,2,1,0,0
S,6615,SNAI1,GO:0001837,biological_process,epithelial to mesenchymal transition,,5,58,39,29962,3.5039805399969086e-08,3.5039805399969086e-08,17.16678112454749,5,5,1,1
M,4320,MMP11,GO:0031012,cellular_component,extracellular matrix,,5,9,212,29838,3.552162878424915e-08,3.552162878424915e-08,17.15312406446135,3,8,1,1
R,29127,RACGAP1,GO:0000910,biological_process,cytokinesis,,3,1,62,29998,3.852340005646063e-08,3.852340005646063e-08,17.071999986610138,3,4,1,0
X,57510,XPO5,GO:0005737,cellular_component,cytoplasm,,4,0,424,29636,4.051070484509279e-08,4.051070484509279e-08,17.02169958059676,2,5,0,1
V,64115,VSIR,GO:0042110,biological_process,T cell activation,,5,28,81,29950,3.793487589059255e-08,4.1728363479651804e-08,16.992084759990654,4,6,1,0
M,4437,MSH3,GO:0006298,biological_process,mismatch repair,,3,3,37,30021,4.351490157533865e-08,4.3514901575338654e-08,16.950162392563435,6,2,1,1
P,5727,PTCH1,GO:0023052,biological_process,signaling,,20,20,4093,25931,4.3784173592421946e-08,4.378417359242195e-08,16.94399341836704,1,6,0,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,7,288,28,29741,4.335225690454466e-08,4.508634718072644e-08,16.914686359533206,5,17,0,0
T,7045,TGFBI,GO:0003720,molecular_function,telomerase activity,,5,101,23,29935,4.564040545910025e-08,4.564040545910026e-08,16.902472428137916,5,1,0,0
M,4313,MMP2,GO:0007610,biological_process,behavior,,9,181,103,29771,4.1734147133531587e-08,4.5805771244120034e-08,16.898855744067884,1,27,0,0
R,338382,RAB7B,GO:0005770,cellular_component,late endosome,,2,5,0,30057,4.6469736596073146e-08,4.6469736596073146e-08,16.884464562123107,8,1,1,1
G,60674,GAS5,GO:0040007,biological_process,growth,,31,33,5516,24484,4.664816082926483e-08,4.664816082926483e-08,16.880632335312022,1,10,0,0
P,5156,PDGFRA,GO:0040007,biological_process,growth,,24,19,5523,24498,4.710263060950129e-08,4.710263060950129e-08,16.870936985901913,1,10,0,0
J,51155,JPT1,GO:0009986,cellular_component,cell surface,,9,24,681,29350,3.952909367735555e-08,4.743491241282666e-08,16.863907330570512,2,1,0,0
N,4900,NRGN,GO:0007610,biological_process,behavior,,3,0,109,29952,5.0331136438324746e-08,5.0331136438324746e-08,16.80464193667285,1,27,1,0
P,10544,PROCR,GO:0040007,biological_process,growth,,25,21,5522,24496,5.06997747671661e-08,5.06997747671661e-08,16.79734436882135,1,10,0,0
C,999,CDH1,GO:0060242,biological_process,contact inhibition,,7,186,46,29825,4.838188410273688e-08,5.1120481316099344e-08,16.789080611504804,5,1,0,0
E,1956,EGFR,GO:0046903,biological_process,secretion,,2,1115,600,28347,4.9607310603889534e-08,5.2218221688304776e-08,16.767834328481545,4,10,1,0
Y,10413,YAP1,GO:0001894,biological_process,tissue homeostasis,,6,589,6,29463,4.893566614494256e-08,5.427410245166357e-08,16.72921865836783,5,10,1,0
C,939,CD27,GO:0007613,biological_process,memory,,5,12,186,29861,5.7119461806731234e-08,5.711946180673124e-08,16.678120941110535,3,4,0,0
M,4233,MET,GO:0006935,biological_process,chemotaxis,,6,185,27,29846,5.835931229056034e-08,6.044357344379464e-08,16.621555577467735,3,9,0,0
X,7517,XRCC3,GO:0006281,biological_process,DNA repair,,5,5,360,29694,6.152593930927196e-08,6.152593930927196e-08,16.603806973670483,5,15,1,1
D,29102,DROSHA,GO:0070877,cellular_component,microprocessor complex,,2,6,0,30056,6.195964879476413e-08,6.195964879476413e-08,16.596782489671327,3,1,0,1
B,8314,BAP1,GO:0006338,biological_process,chromatin remodeling,,12,1182,30,28840,5.341495514253617e-08,6.257180459554237e-08,16.586951066125536,5,6,0,0
C,11200,CHEK2,GO:0006281,biological_process,DNA repair,,8,37,357,29662,6.370175465643943e-08,6.370175465643943e-08,16.569053729120675,5,15,1,0
F,2247,FGF2,GO:0001525,biological_process,angiogenesis,,19,150,740,29155,6.246690323046265e-08,6.415519791236704e-08,16.561960721694717,3,5,0,0
E,2048,EPHB2,GO:0023052,biological_process,signaling,,18,16,4095,25935,6.63363694772251e-08,6.63363694772251e-08,16.528527530924045,1,6,0,0
E,10938,EHD1,GO:0032456,biological_process,endocytic recycling,,2,1,3,30058,6.638092143128134e-08,6.638092143128134e-08,16.527856149592726,4,3,1,1
C,991,CDC20,GO:0051304,biological_process,chromosome separation,,2,3,1,30058,6.638092143674171e-08,6.638092143674171e-08,16.527856149510466,3,2,1,0
A,154796,AMOT,GO:0070160,cellular_component,tight junction,,3,6,26,30029,6.751672063957973e-08,6.751672063957973e-08,16.51089055656481,5,3,1,0
C,1365,CLDN3,GO:0070160,cellular_component,tight junction,,3,6,26,30029,6.751672063957973e-08,6.751672063957973e-08,16.51089055656481,5,3,1,1
C,57530,CGN,GO:0070160,cellular_component,tight junction,,3,6,26,30029,6.751672063957973e-08,6.751672063957973e-08,16.51089055656481,5,3,1,0
M,84557,MAP1LC3A,GO:0044754,cellular_component,autolysosome,,3,116,0,29945,6.046692457211196e-08,7.09829114542184e-08,16.46082667261748,7,1,1,1
E,1981,EIF4G1,GO:0005488,molecular_function,binding,,24,59,2553,27428,6.921060486491101e-08,7.328181691578812e-08,16.42895332273141,1,52,0,0
C,1490,CCN2,GO:0031012,cellular_component,extracellular matrix,,10,128,207,29719,6.899116076844667e-08,7.45104536299224e-08,16.412326404224267,3,8,1,1
C,1277,COL1A1,GO:0031012,cellular_component,extracellular matrix,,5,11,212,29836,7.65946225623232e-08,7.65946225623232e-08,16.38473896420036,3,8,1,1
T,7157,TP53,GO:0097354,biological_process,prenylation,,8,1050,10,28996,7.322977117325247e-08,7.667009599347238e-08,16.38375408734206,3,1,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,35,66,4078,25885,7.771825449709507e-08,7.771825449709507e-08,16.37017567155331,1,6,0,0
R,860,RUNX2,GO:0001649,biological_process,osteoblast differentiation,,2,2,2,30058,7.965533918519034e-08,7.965533918519034e-08,16.345556769752346,4,1,1,1
M,406913,MIR126,GO:0032259,biological_process,methylation,,15,109,632,29308,7.678516083338999e-08,8.336674604768057e-08,16.30001633554011,2,1,0,0
I,3479,IGF1,GO:0040007,biological_process,growth,,55,92,5492,24425,8.153025088384474e-08,8.444204555826777e-08,16.287200389268385,1,10,1,0
C,1017,CDK2,GO:0051320,biological_process,S phase,,6,70,78,29910,7.418986439913917e-08,8.9027837278967e-08,16.23431673770388,3,2,0,0
M,220972,MARCHF8,GO:0005488,molecular_function,binding,,36,126,2541,27361,8.917799796249535e-08,9.103587292004734e-08,16.21201220019648,1,52,0,0
C,1048,CEACAM5,GO:0016020,cellular_component,membrane,,10,18,1219,28817,8.411190530780296e-08,9.252309583858327e-08,16.195807538852637,2,16,0,0
K,3791,KDR,GO:0001935,biological_process,endothelial cell proliferation,,5,236,10,29813,8.931619685991294e-08,9.356934909133737e-08,16.184562974064775,4,2,1,0
D,1803,DPP4,GO:0051169,biological_process,nuclear transport,,6,416,11,29631,8.015679810420696e-08,9.380050841981666e-08,16.182095560695014,4,1,0,0
E,2064,ERBB2,GO:0001788,biological_process,antibody-dependent cellular cytotoxicity,,6,182,30,29846,9.198478968859029e-08,9.417490372879481e-08,16.178112105627445,4,1,0,0
M,4176,MCM7,GO:0006260,biological_process,DNA replication,,3,2,62,29997,9.615953630160626e-08,9.615953630160626e-08,16.15725718832582,5,2,1,1
M,4361,MRE11,GO:0030870,cellular_component,Mre11 complex,,2,8,0,30054,9.957800699158517e-08,9.957800699158517e-08,16.12232451007621,3,1,1,1
Y,4904,YBX1,GO:0006281,biological_process,DNA repair,,16,237,349,29462,9.861146745016451e-08,1.0582694067822534e-07,16.061460712146502,5,15,0,0
C,925,CD8A,GO:0007568,biological_process,aging,,9,444,44,29567,9.112833483531415e-08,1.0631639064119986e-07,16.05684637118765,2,5,0,0
B,598,BCL2L1,GO:0006914,biological_process,autophagy,,16,165,499,29384,1.0453714511812468e-07,1.0691298932535478e-07,16.051250517173056,3,7,0,0
X,7516,XRCC2,GO:0010467,biological_process,gene expression,,5,0,1211,28848,1.0739958676925901e-07,1.0739958676925901e-07,16.04670950246509,4,4,0,0
C,1499,CTNNB1,GO:0005634,cellular_component,nucleus,,22,273,565,29204,1.0237245103026193e-07,1.0864015211374735e-07,16.035224772973645,5,11,0,12
A,27161,AGO2,GO:0003723,molecular_function,RNA binding,,3,9,22,30030,1.111882561283522e-07,1.111882561283522e-07,16.012041071063642,4,32,1,2
K,22914,KLRK1,GO:0009986,cellular_component,cell surface,,8,19,682,29355,1.1161548007874241e-07,1.1161548007874242e-07,16.0082060862356,2,1,1,2
B,578,BAK1,GO:0097345,biological_process,mitochondrial outer membrane permeabilization,,3,50,3,30008,1.0307568104695954e-07,1.1520223175836655e-07,15.976576715969784,7,1,1,0
B,8314,BAP1,GO:0016787,molecular_function,hydrolase activity,,5,1189,0,28870,9.80145158010512e-08,1.159210138800894e-07,15.97035679259465,2,22,0,0
P,27250,PDCD4,GO:0012501,biological_process,programmed cell death,,5,14,191,29854,1.2081257195333375e-07,1.2081257195333375e-07,15.929025484399487,3,10,0,0
F,2305,FOXM1,GO:0007049,biological_process,cell cycle,,14,42,1336,28672,1.2518213224063112e-07,1.2518213224063112e-07,15.893496102197965,2,2,1,0
N,9437,NCR1,GO:0009986,cellular_component,cell surface,,7,12,683,29362,1.2897174510340218e-07,1.2897174510340218e-07,15.863672486781542,2,1,0,0
C,842,CASP9,GO:0005829,cellular_component,cytosol,,7,89,113,29855,1.2018617418374824e-07,1.298010681184481e-07,15.857262803754592,2,1,0,1
C,867,CBL,GO:0016310,biological_process,phosphorylation,,8,4,1976,28076,1.3814885382817476e-07,1.3814885382817476e-07,15.794934082186323,5,8,0,0
W,7490,WT1,GO:0016020,cellular_component,membrane,,25,158,1204,28677,1.3218276987173568e-07,1.3863070986547889e-07,15.791452202833035,2,16,0,0
C,1028,CDKN1C,GO:0032259,biological_process,methylation,,6,7,641,29410,1.4647376890808089e-07,1.4647376890808089e-07,15.736419476342954,2,1,0,0
